29 462 468 126 601 66	29 130 468 11 467 29 601 66
29 23 39 9 614 19	12 23 43 344 114 19
1012 29 98 23 7350 1921 114	12 161 24 23 7350 1921 114
29 1032 522 217 23 12 19 276	29 23 12 19 276
29 522 19268 12	796 2397 12
426 56 57 3209 1085 792	426 1203 3209 2235 222 1117
829 830 130 3050 520 3013 3087	829 830 130 776 1042
12 23 243 36 24 76	107 459 36 59 12 762 23 36 24 76
12 453 32 41 42	12274 32 39 9 41 42 76
2636 12 126	2636 12 592 126
282 283 283 282 2643 335 1259 159 439 2810 308 1164 398	584 8 9 134 1104 47 546 159 3978
83 251 10 836	29 83 126 10 134 451
202 366 1003	115 115 8 9 344
169 718 133 134 94 227 223 19 464 223	988 2272 1095
80 59 272 29 275	128 80 59 275 11 431 432
462 314 11 217 126	34 462 314 200 11
12 421 39 9 459 732	421 44 12449 732
431 23 29 251 884	1233 29 217 23 884 66
29 10 23 12 37	679 29 23 12 35 35 16
15103 23 850 1575 19 5 247	15104 422 15103 70 531
800 31 2113 2113	5 6 1805 6589 800 31
29 1847 12 923 126 10 126	12 126 12 126 73 147 121 23 39 9
48 50 50 48 1263 481 1188 406 233	1263 481 232 230 406 233
1551 2094 3243	326 19 10391
657 3116 565 2779 690 267	8 344 382 337 690
29 106 647 5 647	29 106 161 12 453 23 3276 200 647 647 276
161 12 76 12 193 243 1093 11	818 101 12 76 12 83 10 511 33
651 459 466	29 461 462 5 5496 651 466
3897 19 208 209 62 43	12 62 29 44
2210 243 10 243	2210 12 23 10 243 16
59 882 32 785 1613 16	2505 32 39 9 785 1613
1446 12 29 251 674 442	29 128 1446 12
12 10 272 29 312 247 8 9 313	29 255 272 12 403 935
12 3829 62 43	12 115 115 35 35 62 39 9 212 213
151 19 150	20980 389 470 42 19 150
202 3318 533	307 591 116 5468 989 806
126 276 29 10 882 12 19 248	263 12 29 1596 882 248
2581 2121	8 9 281 920 921 398
13 1642 29 312 317 247 16	521 312 317 247 126 16
1322 243 239 240	133 134 12964 13797 3162
818 819 29 29 19 212 213	431 432 5513 29 19 65 16
334 707 799 173 142 169	10295 462 1521 2419 10295 10296 472 370 155 1599
29 725 10 173 12 4262 169 1361 800 192 522	4262 169 1361 800 192 522
3138 1130 5922	3138 426 19 5922 23 39 9
1553 72 12 3504 212 213 16	12 19 212 213 23 24 72 12 394 19 533
29 1584 12 1267	360 29 1584 12 2825 19 12916
107 263 29 18853	107 534 29
8 344 220 354 433 476 431 708 1507	657 220 354 194 708 690
29 173 1195 11 16	3798 217 459 173 1195 11
683 12 13 1153	683 12 253 317 39 9
12 2175 459 62 29 39 9	2175 202 1378 969 29 76 12
29 243 3708 14206 1002 76	29 83 1417
909 13 536 20120 16	1310 1311 13 536 1816 826 945 16
14 1642 29 403 16	13 14 1642 29 403 66
3145 643 906 270 10 431 10433	1555 4314 2596 19 6203
177 426 1365 540 783 1162	1389 1365 540 783 641 13 426
13863	599 390 971 189 295 1576
28 29 903 130 762 342 10 1002 11	341 462 342 10 1002 11
12 2513 6 2483 276	12 7333 2483 276
28 29 23 39 9 40 533	5026 20316 23 43 41 42
8626 1219 19 25 6 230 507 126 168	98 5829 1219 19 19038 126 168
172 6 126 67 19	172 6 334 571
1505 12 296 106 665 11	12 23 10 23 665 11
647 12 1153 76	647 12 241 76
43 23 12 142 1132 19 641 13 66	12 142 2538 322 19 1162 23 43
145 226 230 707 1072 264 2328 396 1198	1709 448 1919 130 158 226 226 811 13 2704
5 6 4732 1584 4746 4746	12 32 4732 1584 4746 4746 16
29 161 2690	347 1425 2945 16
29 835 4636 12	29 1326 12 66
1032 140 370 23 39 9 1274 120	1032 140 370 23 43 1274 120 19
657 479 190 191 551 626	8 344 479 626 267
29 719 243 647 12 533	29 243 647 12 533
1025 661 1760 1345 1085 3315 19 2177 92 266	643 370 661 1760 1345 12063 19 2177 2124
12 128 672 311 312 19	29 595 12 251 966
12 13 1642 29 775 16	13 5 394 775 16
1135 49 1525 189 227 5 86	2656 5 86 1525 1135 49
4 10 4 290 33	12 317 4 290 33 16
49 941 941 941 941 93 903 264 52 53 93	1854 89 58 1507
472 156 19 1331 189 247	1331 189 247
381 382 227 380	1188 406 233 381 382 1653 6823 813 451
29 23 2037 2038 12 161 8200 2162 805	29 536 2037 2038 12 272 2037 2038 2040
1849 437 849 3452	1648 1593 1849 437 849 3452
29 536 2037 2038 12 536 2037 2038 5325	307 114 536 2037 2038
29 11399 12 19 5375	29 2982 12 252
12 1105 16 472 370	472 370 16
12 274 29 19 7605	12 23 29 19 7605
823 29 2224 3767 202 9419 16	2224 3767 8 9 629
29 13 14 279 655 12 884 66	12 13 14 279 655 29 882 248 66
12 215 10 317 403 11	12 5 227 253 10 4148 1617
8795 12 243 74 75	12 193 243 243 25 574 1017 1002 8 344 19 882 1512 76
106 360 29 312 43	106 360 29 8754 39 9 3052
29 459 3074 11 12 10 3153 3154 16	12 217 1596 3155 29 5 130 16
23 10 23 13 161 300 76	28 12 161 300
29 459 304 12 72 6755 11	29 161 29 10 106 459 12 11
2244 1032 370 23 39 9 3544	29 19 140 370 23 43 1274 120
107 19 118 338	3909 285 1403 118
10 317 882 248 19	12 317 882 248 453 23 10 317 884
127 44 1570 66	1016 127 23 44 373 1068 66
29 19 1732 120 272 147 121 23 43	29 19 140 370 2572 272 854 23 43 267
12 142 447 1985	29 106 29 106 168 135 1769 1770 19 626
546 47 541 336	546 335 47 541 336
12 6 39 9 5188	8315 126 5188
9065 1042 19 422 334	133 134 422 334 67 345 416 6 1133
1017 882 565 366	12 1017 882 565 11 16
12 1968 7246	1898 317 665 66
29 106 2210 11	29 106 725 6 1124 470 66
28 12 3026 39 9	28 12 173 2162 3026 44 66
29 1063 12 16075	29 16074 12 173 2162
28 12 3829 319 319 2403 1009 1009 76	12 3829 23
29 263 12 453 10 795 11 938 76	29 360 12 161 23 243 29 1290 19 262 10 795 792 4220
12 837 998 43	12 101 102 39 9
62 1003 62 2077 29 67 67	28 12 62 29 5 422 115 115
29 108 522 260 1913 355	1803 583 260 4167 550
127 191 33 12 202 254 19	29 304 12 35 101 102 127 33
29 23 12 2698 16	243 12 14113 29 1667 10 1667 12 19 2698
29 1054 134 451	29 251 800 571
29 115 669 10 669 59	444 29 115 115 648
2989 2987 2988 467 24 23 10113 1304 19 59	2989 2987 2988 24 23 127 6 11727 4305 19 1374
29 23 447 12 19 984	307 308 29 447 12
6564 5 565 23 39 9 42	5183 4201 120 23 39 9 40
12 453 80 342 16	12 453 80 1545 66
12 217 14 62 29 19 2178 212 16	12 347 62 29 65 16
7089 1593 432 971	1593 432 86 89 58
12 23 10 23 4456 11	12 23 10 23 2117 66
546 358 47 541 336 153 806 281	540 358 47 541 478 544 599 850
29 19 140 370 311 266 472 370	426 155 311 266 1105
1915 142 2538 322 19 59 12 254 23 24 16	24 142 2538 322
29 106 21564 200 12 451 574 19 704	29 106 31 1675 12 451 574
249 130 949 11	246 247 130 8283 11
133 134 917 2415 1661 826 1004	917 2415 1661 4327
1532 453 10 1430 276	1532 453 126 16
1097 169 433 379 500 29	6620 1183
2090 11 161 1430 11	32 2090 16
12 243 10 243 629 12361	29 161 12 243 629 12361 16
10366 357 48 781 1259 46	10710 1466 3452 48 3639 849 965
19725 29 447 12	29 251 447 12 4405
15216 800 140	177 1008 472 2795 19
314 202 1640	2019 8 9 1808
126 615 361 307 591 217 243 961	512 12 217 243 127 574
311 916 933 1470 118 120 2825 1645 1319	140 370 2280 2281 19180 2405 2825
12 161 897 229 358 45 358	67 29 19 12 500 350 229 358 45 358
12 431 432 4113 29 2732 16	12 431 1100 4113 5 130 29 2732
24 142 2538 322	28 29 272 12 1584 24 1132
12 453 1326 232 230 16	12 19 230 231 232 1822 11 16
12 459 72 29 102 1465	12 163 360 29 102 1465
12 19 65 1864 13 14 1012 29 66	347 818 819 29 12 19 212 213 16
2306 903 12 19	126 19 29 903 12
161 192 12 19 212 213	297 12 62 44
29 518 163 215 3871 11	29 518 163 217 127 344
1998 19 804 269 903 264	5311 15794 19 23 43
232 230 916 10 499 11 8 9 313	5307 11 8 9 313
12 243 74 75 536 535 366	241 453 459 200 1352
11355 4806 6719 2135	12 309 536 1017 169 947 4806 6719 2135
4163 1675 200 168 494 495	117 118 494 495 2613 168 10 173 657
459 10 12 161 2570 1104 300 276	29 10 161 2570 1104 300 12 13 2776 66
126 19 12 953 276	126 19 12 347 3074 11
29 168 12 124 215 826 451 11	28 12 124 215 826 451
72 29 725 19 28 1272	72 29 725 5 725
471 5138 1556 9 32 158 782 187 79	335 1182 32 471 5138 1228 1347 16
12 23 80 536 535 16 127 253 3385 7906	457 1352 66
72 29 442 5 6 5238 971 87 19 224	442 162 86 227 223 19 464 1231
116 1403 118 522	1178 5 130 118 338
29 19 422 334 12 459 1055	1006 1055 29 19 345
12 1012 29 2358	12 304 2358 243 161 5 2187
12 1093 252	12 762 799 2042 11
86 227 19 396 652 29	652 29 837 247 1129 956 227
12 444 23 370 175 59	12 595 3940 426 532
599 1593 79 386 265 1705	5991 5653
12 485 168 2148 448 1276 16	12 485 5487 1276 16
134 1803 494 643 370	521 5 394 3329 276
34 200 536 535 11 169 1192	29 200 536 535 11 252
4262 169 1361 435 276	169 1361 169 1361 679 12 10 342 518 11 16
29 82 1475 1596 1299 12 4634 130 276	12 317 4634 130 29 16
4001 12 317 161 16	29 106 67 12 161 2772 2627 1954 355
29 251 16208	29 106 647 350
215 6756 11	12 421 330 1002 1206
202 472 1425 1787 21 3612	8 9 225 82 79
169 214 211 12 243 618	766 19 243 618
12 347 19 29 643 118 12	29 643 118 12 12 4681 347 4665
169 718 837 247 247 248 1739 1401	246 247 1881 7799 66
28 29 161 12 23 761	12 23 1958 761
29 10 601 66	2542 10 23 251 601
48 50 50 48 55 226 226 52 53 180	48 50 50 48 45 226 226 56 52 53 180
29 10 524 525 12 524 525 29	29 648 1299 12 524 525 462
29 296 12 142 5719 19 59	29 23 12 251 14648 19 59 276
674 675 23 1857 12 11	2113 3407 1045 1857 1045
12 19 192 882 505 243 618	12 243 25 574 243 25
12 80 4078 16	12 296 80 2299 972 2988
29 106 12 127 191 33 23 277	29 277 126 106 12 126 106 12
12 202 787 6316	12 251 6316 66
12 672 4148 1617 19	12 453 23 28 9 197 2 276
646 29 854 64 11	431 29 762 63 734 11 64 147 121 831
12 23 485 19 23 98 66	12 485 19 59 62 39 9
1555 1104 13706 389 390 175	13361 13706 1182 1135 478 389 390 175
29 347 360 12 312 247 16	29 23 347 272 12 403 19 276
300 161 29 5243 11	29 5243 11
12 1750 243 39 9 777	169 5588 12 243 39 9 777
1263 226 19 4834 374 1450 243 618	55 226 226 19 328 859 227 32 25 141
142 302 80 180	142 302 3075 1662 21955 856
1319 421 39 9 322 323	12 243 320 39 9
127 275 785 1864	127 275 785 471
29 594 432 1600 19 3512	29 453 23 3170 878 19 3512
421 39 9 502 503 62 12 12 253 3860	780 29 62 12 12 253 10 676 390 29 23 44 1920
29 595 415 12 32 431 13 6 3989	29 671 518 12 23 470 19
146 146 2298	177 146 146 12518
29 5374 533	29 5374
13 74 75	17227 12 32 39 9 79
48 50 50 48 45 1130	282 283 283 282 55 226 782
12 202 453 10 435	12 10 435 6242 16
29 108 1667 705 706 11	521 128 1446 1287 295 971
12 431 447 6 1133 533	29 595 12 251 431 447
421 39 9 29 19 140 370 317 19279 513	444 140 370 317 19280
12 101 102 29 19 854 16	29 19 854 12 453 1414 16
12 1596 10 317 276	12 317 11 16
12 23 29 665 16	12 592 19 23 29 19 16
282 283 283 282 55 226 226 19 608 52 53 180 267	282 283 283 282 55 226 226 230 231 58 1910
12 1619 342 518 19 955 3667 800 348 29 254 276	12 79 10 79 435
45 1182 226 228 1259 331 172 19660 2051 58 180	55 226 478 336 230 231 172 58 180
642 643 644 813 1842 19 1648 1593 92 266	642 2613 574 804 19 2613 243 25 574 1649
106 29 618 66	106 29 25 574
335 159 46 917 918 1350 46 358 541	158 783 965 918 335 50 1259 336 4005
282 283 283 282 140 370 1188 334	48 50 50 50 335 228 661 232 230 370
193 243 29 6500 12 62 43	29 6500 12 62 43
566 5460 808 416 90 247	1354 90 565 11
312 6 2398	2590 126 312 19
29 251 126 3271 317 1060 16	317 1060 16
12 126 1239 66	12 6 1565
255 536 2089 535	127 141 29 253 255 536
12 272 127 59 39 9 968	12 23 43 968
13 4815 360 12 312	29 10 360 12 312 11
29 12 725 10 1002 11	12 29 12591 11
81 1878 1188 643 472 981	2721 232 230 788
12 230 707 1072 11 29 72 12 232 230 276	29 459 232 230 11
263 533 29 447 462 11 12	29 116 193 29 1928 447 462 12 11
29 133 1430 213 11	133 1430 213 11
552 553 1872 691 177	169 718 8 9 177 550 1872
126 6615	2483 2042 664 2492
12 23 10 23	12 296 2081
12 1209 114 123 11 16	12 23 10 23 299 11
355 334 1116 915 370 1274	43 1572 915 355 334 1116
29 108 23 7462 66	12 23 29 307 308 66
12 771 102 10 1555 990 16	215 11882 11
29 161 19 23 12 66	12 66 5 130 276 12
12 71 1974 83 217 342 518 11 76	193 243 459 342 518 11 16
426 457 1307 1286 2260	140 370 1236 4468 10
12 309 1209 3814	23 10 23 32 2826 66 12
72 12 15 126 10 126	72 12 15
21459 23 39 9 785 548	198 16468 23 44 66
29 106 101 102 12 23 24	24 101 102 12 23 39 9 3780
282 283 283 282 19 855 9767 25 141	282 283 283 282 4834 374 8203
2945 161 3898 3898 161 2945 2945 161 3898 447 732 3898 3898 161 2945 447 374 2945 1760 21849 7906 3898 1760 583 3898 10 583 2945 2458 11711 3898 272 2945 173 2162 23 28 2945 161 3898 453 23 3898 161 2945	1363 1832 19 217 21850 3898 11
161 19 124 12 533	29 411 163 161 12
28 217 44 72 107 1667 11	1667 11 217 887
28 12 263 39 9 32 168 266 76	17169 39 9 12 317 32 168 266
29 1032 522 217 80 8 9	29 80 202
2581 494 495 243 262 209 191 7681	426 1226 494 494 495 1544 229 541 439 159 398
140 370 1274 120 551 1145 56 57 58 180	55 226 478 336 172 56 52 180
12 317 1358 1359 7602 10 16	12 317 275 2586 7603 5306 718 16
12 168 173 606	12 168 12562
28 12 115 115 23 24 76	459 10 12 19 115 115 23 24
29 161 29 592 19 126 1662	29 161 29 126 1662
8 9 2631 203 204	8 9 2631
12 606 3878 169 517	12 19 15002 217 127 227
12 251 601 16	32 1440 601 16
12 592 10 459 2483	12 1534 253 23 787 6615 16
29 431 432 4636 12 16	29 459 304 12 4636 11 347 16
72 12 157 6 635 1426 753	72 12 157 6 2172 126 10 126
3991 222 223 1183	478 478 1854 379 62 29
12 10 1788 6945 16	12 4019 1592 2448
1006 134 2208 12 19 590 1219	3171 54 421 12 20889
29 106 168 350 745 66	29 459 745
72 29 416 572 2770	72 29 416 1336 826
12 277 23 29 37 19 11824	12 19 307 3151 23 29 35
12 215 737 15899 11	12 592 2451
29 595 12 719 453 32 5359	453 32 5359
975 19 7 202 1178	716 19 365
12 1087 200 1153 11	12 629 44 200 11
29 453 10 3043	29 453 23 10 837 998 749 23 39 9 968
107 10579 3251 12 19 1834 19 23 43	107 8224 29
1698 350 127 6 140 370 427 1174 202 427 19	426 427 56 19 5034
431 432 647 12 265 314 579 16	347 647 12 472 264 265 314 19 647 579 16
29 2520 8557 4451 59 16	29 10 23 4451 59
10 176 29 177 146 146	474 4033 146 146
246 247 29 86 227 217 394 395 11	2472 87 221 217 394 395
29 671 518 12 754 299	12 23 10 23 754 299 66
246 247 536 11 10225 13138	246 247 10 1017 536 11 5 4909 13138
348 59 106 314 301 19 1804	32 80 32 348 59 106 567 19 230 507
431 23 29 255 66	12 106 1233 29 255 66
29 172 5 1272 161 266 126 16	127 39 9 161 266 1812 19487 16
422 334 15671 345 169 227	15671 422 334
29 106 1551 1377	72 29 1551 1377 276
29 62 135 1443 1500 1006 647 12 62 39 9 212 213	12 62 20509 1006 647 29 62 39 9 212 213
7177 19 43 140 370	29 19 140 370 23 43 426
28 3071	23 887 217 3071
799 956 227 19 464 223	285 1625 224
2005 229 358 45 358 2213	2005 229 358 45 358
12 8 9 431 13 317 485 29 76	12 202 485 29 533
12 202 787 788 533	12 788 19 347 66
2567 18874 32 43 9964	1310 1311 13 536 1760 2856 1759 16
12 1504 32 3686 16	12 1209 114 8 9 127 9 10 126 689
28 29 217 62 12 5255 276	126 11 29 217 62 12 5255 11
29 453 1642 1002 12 252	29 243 76 243 76
883 2731 342 518 276	30 435 276
12 649 650 19 3936 506 2267	12 10 524 525 25 6 9746
297 297 593 12 66	126 19 561 561
12 90 227 130 468 533	12 130 468 393 11
12 453 5168 29 2317 161 11 43 16	29 161 39 9 522 1002
29 32 540 55 965 965 964 849 2034 3639 965	4172 1500 161 68 29 161 19 310 279 19 126
10 360 12 275	10 272 12 275 11
29 441 442 10 317 106 12	29 10 317 106 12
29 3778 12 276 787 442 11	29 3778 12 276
540 358 47 541 336 56 58 180	540 358 47 541 542 4801 52 1443 859
29 251 447 12	29 128 251 447 12 66
12 485 1448 4517 16	28 12 485 38 16
12 126 23 39 9 251 2420 459 16	43 348 12 518 163 2420 459
1472 80 300 161 11	9471 11
426 23 629 43 19 588	426 444 2405 1
606 59 124 29	127 124 29
29 592 19 23 328 11 12 11	29 263 12 664 877 878 10279 11
12 491 11 457 66	12 459 536 227 1570 16
12 32 39 9 1656 13 16	12 317 227 44
800 227 818 819 29 854	1012 29 426 19 854
5605 19 208 355 202 161	724 19 208 355
55 965 1365 282 49 964 965 806 281 545	55 46 47 48 153 154 544 545
193 243 126 227 11 457	193 243 126 5 141 11 16
55 46 47 48 374 19 126 16	45 46 47 48 19 3869 23 10 23 8486 19
304 1345 134 350	989 1345 1514
255 3 2940 12 11	1006 12 14344 29
94 227 1408 19 224	130 2089 5 227 1097 62 29 394 395
347 72 29 161 5 1024 341 280 16	161 1461 2918
12 5944 19 296 467 12 6 122 1958 1397	23 6 122 2470 16
29 653 4634 4635 12	29 835 6755 852 12
202 925 1467 964 1275	202 304 50 623 229 439 881 338 225
29 592 19 1168 200 11	29 462 468 200 11
12 13 161 300 66	12 592 317 161 300 533
29 36 12 12 32 43 313 266	29 217 36 12 8 9 11
12 4681 23 315 276	1006 647 12 23 315 16
12 19 212 213 126 126 67	12 518 163 776 1042 19 212 213 1 67 16
106 161 44 253 23	12 106 161 43
521 217 760 312 5 317 471	312 5 317 471 247 276
12 62 43 29 63 11	13 14 1012 29 12 62 43 65
28 274 29	12 3343 28 10 23 29
12 161 12 32 43 12487	459 12 32 44 79
176 29 134 447 3271 3993	21758
140 370 853 11 415 80 32 14812	80 32 50 358 47 121 140 370 8525
12 348 29 2401 12 29 217 643 118 12 66	29 251 643 118 12 19
540 358 47 541 542 426 19 611 612	540 358 47 541 542 1181 611 612
629 43 698 13 689 940 1021 163 126 168	8 9 397 918 1124 3173
421 39 9 3708 19 6141 261 524 525 14936	257 421 39 9 524 525 14936
67 67 2351	526 355 334 2351
657 177 1275 45 46 46 47 48 1278	8 344 349 1275 45 46 46 47 48 1278
28 12 444 193 243 431 432 161 300	12 2706 83 347 922
162 956 227 1097 19 464 223	304 464 223 133 134
12537 126 594 3675 1201 370 126	148 114 3675 1201 370 16
29 738 29 988 253 10 635	12 595 29 2297
134 2208 567	29 2611 2612 126 459 314 301 11
8 9 10 79 66	202 10 79 11
1698 426 852 1675 270 574 347 5633 16	29 19 140 4580 11 13 9535 16 267
3 128 7906 11	28 217 10 583 11
29 1864 142 524 525 24 533	29 142 524 525 24 533
161 11 12 128 670 173 2162 23 421 39 9	670 12 161 19 39 9
485 12 128 459 24 12	12 101 102 24 524 525 12 16
29 277 7624 3 1512 1957	3 1512 1957 29 1054 19 106
550 1872	177 552 553 1872
10 101 102 12 19 785 548	10 511 12 19 678
12 6 43 275 785 471	44 5188 66
29 161 12 6876	12 217 243 19286 29 1943
12 317 307 16	12 317 519 634 16
12 536 10 536 373 1068	12 23 10 23 5171 1570
29 80 32 981 366	29 106 647 350 415 29 19 32 981 11 415 29 80 1017 397 382 1497
12 518 163 776 1042 1249 10 1245	304 776 1042 19080 19
12 142 302 247 247 253 74 75 11	12 142 302 243 74 39 9
145 145 444 14 3766	421 39 9 288 979 10 13 1862 145 145
140 370 657 1116 355 334 359 140	4163 1116 355 334 356 267
29 698 23 162 1839	29 23 162 7070
1263 478 2704 230 1325 459 52 1405	282 283 283 282 1263 478 140 370 1325 459 811 2704 230
29 106 254 29 3284 72 12 126 10 126	29 3284 72 12 753
29 348 12 739 29	12 739 29 23 29 348 19
5168 106 29	12 431 1671 459 106 29 66
282 283 283 282 965 47 159 48 2643 478 226	282 283 283 282 965 47 159 48 2643 481 226
2460 4803 149 19 629 266	149 19 948
29 62 5 422 12 1798 955 82 16	12 1798 773 955 29 500 12 65 16
29 193 243 23 12 19 2421	12 1671 101 102 29 193 243 23 12 19 578 59 11
30 200 568 338 276	30 342 518 276
29 189 87 2583 11	29 23 5 6 189 87
29 360 12 4 12 277 4289 11	12 360 29 4 29 277 4288 1594 11
64 2550 854 831	64 2550 854
8270 12 6 647 579	606 981 459 8 9 18344
1050 3 599 600 988	161 2995 885 227
29 32 470 455 456 11 347 938 939 12 2060 315 19 647 579 16	29 32 1051 11 12 935
550 3381 311 266 917 2415	311 266 6627 3978
2306 7569	20195 629 19 1699
4092 2707 2595 2707	692 168 920 921
12 23 10 23 21274 11	12 243 5669 161 43
29 311 355 11	12 10 101 102 29 32 52 311 355
55 228 229 1259	45 228 229 1259 97 990
140 370 19 538 335 159 7215 243 618 692 168	127 9 161 276 415 202 692 140 370 1948 158 783 505 1459
230 300 1105	230 300 230 300 472 370 472 370
55 226 782 1188 406 233	45 226 226 1188 1868
48 50 50 48 55 226 478	48 50 50 45 226 478
823 29 161 448 300	12 13 823 29 161 2600 4727 448 300 16
646 176 29 133 134 29 19 861 862	133 134 20137 17024
12 61 29	12 61 29 19
29 19 39 9 33	29 32 44 33
32 80 32 106 342 518	106 435 16
1045 126 415 29 19 426 1324 19 433 434 317 416 122	13 1100 426 853 56 690 3729 582 583 1075 505
771 102 592 19 322 323	12 317 322 323 16
2604 485 12 16	32 39 9 59 485 12 16
12 19 825 23 24	12 32 825 16
29 263 12 32 39 9 2420 459 1022	29 263 12 2420 459 16
12 19 641 13 32 875	169 718 12 317 44
133 226 153 941	5 239 133 1534 133
5862 5863 19 1602	2839 3648 1399 19 345
1248 12 161 76	12 72 6 785 499
12 254 12 115 115 32 52 53 180 1004	12 1003 32 52 53 180
297 126 615 80 32	126 615 457
246 341 1130 41 2409 19 813 1089 120	6298 192 43 120 227 155 178 503 4172 431 1995
62 12 76 2069	8795 8795 2069
29 128 80 671 518	29 128 80 885 317
29 243 2176	29 19 20502 243 2176
5 227 128 10 134 451	836 6 1133
451 448 1672 1	1268 1
13 14 348 29 836 988 66	29 592 19 126 871
29 128 80 161 12 23 148 114 42	29 80 243 161 12
12 32 1363 28 23 44 16	12 168 28 23 39 9
13 10 13 4079 29 5 227 180 76	347 4079 4455 180 16
1016 29 106 770 11	107 106 773 522
1446 12 29 251 1555 1500	251 137 1222 13 1299 12 1446
971 22 1503 126 66	73 6798 752 798
12 74 11 44	812 12 74 19 52
29 35 35 1249 10 1245	10 29 126 168 16
29 108 12395 350 247 16	521 2869 3277 20222 16
361 1320 23 39 9 190 191	12 23 39 9 196
4164 1379	1379 200 16375
23 29 19 800 5624	29 19 6100
12 130 468 11 16	416 20 416 20
28 12 173 433 434 317 161 43 76	28 12 317 161 39 9
1864 23 43	606 173 2162 23 6 44
189 1329 93 89 52 53	19548 89 9673
28 12 32 52 524 525 29 76	12 447 29 32 90 222
426 725 773 243 618	243 25 574 4369 140 370 267
921 2023 4891 338 52 16	772 3567 921 5 1329 971 95 1581 4891 338 23 58
800 818 819 29	2113 3407 12 217 818 819 29 276
29 2082 72 29 291 292 276	72 29 291 292
12 13 14 172 6 422 334	12 606 345 251 3871 13 10 13 172 5 6
12 317 4 39 9 4565	522 90 1024 92 1080 164
12 634 163 3008	12 2197 32 52 1124
28 453 1699	640 453 1699 636
282 283 283 282 55 226 226 693 19 23 43 1230	18420 23 43 186 187 473 784
12 13 161 1461 29 485 12 16	12 161 1461 29 524 525 12 347 16
12 664 6 3718 59 19 14830	12 698 23 2730 59 19 14830
28 12 52 53 2583 11	13 14 161 5 130 12 3581
217 12 390 29	107 534 29 168 12 128 534 12 534 29
12 32 43 79 66	12 21838 79 389 21839
1645 522 217 23 127 344 66	1478 23 887
12 23 1817 629 29 19 1051 16	12 23 29 19 470 455 456 16
12 9718 1079 39 9	12 2682 1453 44
629 29 1377 431 432 16	29 431 432 1847 12 19 470 455 456 16
1016 161 12 1864 2973 29	12 447 80 447 1017 29
29 217 647 647 253 2436 16	28 29 2655 19 127 344 10 794
12 791 1092 1465 29 217 2175 217 72 12 7775	29 217 1648 852 12 1522 379 272 12 3702 1164
12 317 133 2460 3750 16	12 317 1596 4731
12 32 307 591 16	307 591 889 12 1150
12 19 473 784 23 62 39 9	12 23 473 784 16
1011 19102 1832 16	43 1728 126 536
124 243 647 12	12 10 101 102 23 243 647 12
32 39 9 23 12 317 19	12 253 317 39 9
28 794 276 19228 28 217 161 926 276	5053 276 2113 2113
29 10 4195 12 11	29 215 4195 12 11
252 252 6437 252 6437 252 6437 252	6437 252 6437 252 6437 252
630 10619 753 536	5300 1580 630 10619
177 117 118 14378	11735
347 272 12 161 161 300 16	1553 360 12 161 161 300 16
251 771 446 66	671 518 5995 7457
28 12 72 29 162	12 126 1857 12 72 29
13 272 12 922 16	431 10 431 432 272 12 922
29 13 62 12 188 19 65 16	29 1050 62 12 19 20390
282 283 283 282 426 140 370 3220	282 283 283 282 426 3220
176 107 19 307 308 227 134 1517 334	176 29 227 9330
12 161 300 19	12 217 161 300 1004
29 653 19751 1359 615	29 459 172 2497
127 344 598 347 16	28 8 9 598
12 272 2906 214 43 472 473	2906 214 23 24
810 39 9 33 16	15756 66
909 13 536 3364 149 16	909 13 536 3013 1759 16
5 222 223 379 652	1626 221 227 332 1053 29
45 46 47 48 186 187 473 784 288	282 50 50 48 55 46 47 48 39 9 433 434 288 991
12 1446 12 634 163 753 533	12 634 19 753 168
1365 481 1196 472 1425 413 353	1196 225 413 19 353 92 266
12 243 2098 29 275 16	29 459 499 12 683
37 1814 12 128 106 29 4681	35 35 126 106 12
12 2197 592 1239	12 2197 215 1239 11
12 243 74 16 76	12 241 76
837 247 23 39 9 808	3503 809 453 32 58 247
29 23 10 431 432 647 12 6 981	29 647 12 6 981 2679
29 161 12 251 635	12 592 19 126 635
12 215 348 29 1487	29 310 279 1487 2244 12 19 794 421
153 941 226 1182 812 32 39 9 126 168 19 230 507	142 302 32 43 230 507 126 168
1645 281 1759 370 1645 281 1759 370 243 618 16	2580 1759 370 433 426 522 230 32 1038 334 19 603
29 23 12 1505	439 46 781 781 48 1503 684
12 215 17212 11	215 7984 11
12 760 459 10104 11 29 2175 217 23 12 19 11	29 124 12 19 366
4337 933 7113 1651 1652	4336 2320 661 232 265 1705 916
933 202 787 398 533	12 462 933 253 74 39 9 76 267
29 426 123 11 16	29 19 426 431 432 1654 232 230 16
8 9 130 352 169 2062	202 349 196 1160 275 552 553
1006 12 161 350 29 524 525 12	29 485 12 12 161 5 130
457 595 940 251 1132	12 595 940 2538 322 16
421 39 9 307 23 311 266 1322 662 2418 2643 358 540 358 267	477 358 546 358 9530 1075 662 23 8 9 773 33
12 32 105 106 16	12 32 453 80 7444 19 103 16
1242 29 889 10 447 29	29 889 10 447 29
12 459 2909 134 29 11 16	12 39 9 433 434 2909 134 29
29 30 31 366	10 126 785 548 5167 350 29 30 31 11
421 39 9 29 5374	29 168 10 599 600
282 283 283 282 335 481 2363 370 806	282 283 283 282 158 481 202 2363 370
10067 12 72 29 725 6	12 72 29 1551 470 455 456
